id,program_id,label,value,display_order,template_id
19634,3401,"Technology Minimum",No,1,102
19635,2622,"Technology Minimum","Solar-Electric: 2% of annual requirement (0.3% of sales in 2021)",1,102
19636,2660,"Technology Minimum","Solar: 0.2% by 2018<br>Swine Waste: 0.2% by 2020<br>Poultry Waste: 900,000 MWh by 2016",1,102
19637,190,"Technology Minimum",N/A,1,102
19638,191,"Technology Minimum",No,1,102
19639,268,"Technology Minimum","Distributed Generation: 30% of annual requirement in 2012 and thereafter (4.5% of sales in 2025); half of this must be from residential installations and half from non-residential, non-utility installations",1,102
19640,584,"Technology Minimum","Wind (IOUs): 75% of annual requirement (18.75% of sales in compliance year 2025-2026)<br>Wind (ARES): 60% of annual requirement (15% of sales in compliance year 2025-2026)<br>PV (All): 6% of annual requirement in compliance year 2015-2016 and thereafter (1.5% of total sales in compliance year 2025-2026)<br>
Distributed Generation (IOUs): 1% of annual requirement in compliance year 2015-2016 and thereafter (0.25% of sales in compliance year 2025-2026)",1,102
19641,452,"Technology Minimum",No,1,102
19642,373,"Technology Minimum","Solar: 6% of annual requirement for 2016-2025 (1.5% of total sales in 2025)",1,102
19643,93,"Technology Minimum","Customer-Sited: Target of ~8.44% of the annual incremental requirement (0.5764% of state sales in 2015)*",1,102
19644,840,"Technology Minimum",N/A,1,102
19645,182,"Technology Minimum","Non-Wind: Goal of 500 MW by 2015",1,102
19646,4267,"Technology Minimum",,1,102
19647,195,"Technology Minimum","Class I: 40% by 2030 <br>
Class I or Class II: 3% by 2010, 4% by 2018<br>
Class III: 4% by 2010",1,102
19648,5505,"Technology Minimum","1% from 1 MW to 10 MW facilities<br>1% from facilities under 1 MW with 25% of this carve-out coming from systems under 20 kW<br>",1,102
19649,262,"Technology Minimum","Tier I: ~8% by compliance year 2020-2021 (includes PV minimum)<br>
Tier II: 10% by compliance year 2020-2021<br>
PV: 0.5% by compliance year 2020-2021",1,102
19650,303,"Technology Minimum","Solar: 5.0% by 2032",1,102
19651,2934,"Technology Minimum","Solar-Electric: requirement ended in 2019",1,102
19652,2806,"Technology Minimum",,1,102
19653,2528,"Technology Minimum",No,1,102
19654,1141,"Technology Minimum",No,1,102
19655,2697,"Technology Minimum",No,1,102
19656,4832,"Technology Minimum","Not specified",1,102
19657,4178,"Technology Minimum",,1,102
19658,3653,"Technology Minimum","At least 90% must come from eligible resources other than natural gas",1,102
19659,4543,"Technology Minimum",,1,102
19660,479,"Credit Trading/Tracking System","Yes (NEPOOL-GIS)",4,105
19661,923,"Credit Trading/Tracking System",No,4,105
19662,934,"Credit Trading/Tracking System",,4,105
19663,2901,"Credit Trading/Tracking System","Yes - Western Energy Generation Information System",4,105
19664,2904,"Credit Trading/Tracking System",,4,105
19665,113,"Credit Trading/Tracking System",N/A,4,105
19666,133,"Credit Trading/Tracking System","Yes (WREGIS)",4,105
19667,2775,"Credit Trading/Tracking System",,4,105
19668,606,"Credit Trading/Tracking System",No,4,105
19669,2473,"Credit Trading/Tracking System",,4,105
19670,2523,"Credit Trading/Tracking System","Yes (NEPOOL-GIS)",4,105
19671,2350,"Credit Trading/Tracking System","Yes (WREGIS)",4,105
19672,4020,"Credit Trading/Tracking System",No,4,105
19673,2401,"Credit Trading/Tracking System","Yes (Midwest Renewable Energy Tracking System (M-RETS), Michigan Renewable Energy Certification System (MIRECS))",4,105
19674,2898,"Credit Trading/Tracking System",No,4,105
19675,1231,"Credit Trading/Tracking System","Yes (PJM-GATS)",4,105
19676,396,"Credit Trading/Tracking System",,4,105
19677,2594,"Credit Trading/Tracking System","Yes (WREGIS)",4,105
19678,384,"Credit Trading/Tracking System","Yes (M-RETS, WREGIS)",4,105
19679,1095,"Credit Trading/Tracking System","Yes (NEPOOL-GIS)",4,105
19680,564,"Credit Trading/Tracking System","Yes (PJM-GATS)",4,105
19681,720,"Credit Trading/Tracking System","Yes (WREGIS)",4,105
19682,897,"Credit Trading/Tracking System",,4,105
19683,605,"Credit Trading/Tracking System",,4,105
19684,1085,"Credit Trading/Tracking System","Yes (PJM-GATS)",4,105
19685,265,"Credit Trading/Tracking System","No (utilities may only participate in REC credit trading programs for renewable energy production unrelated to fulfilling their AEL requirements)",4,105
19686,411,"Credit Trading/Tracking System",,4,105
19687,3094,"Credit Trading/Tracking System","Yes (MIRECS)",4,105
19688,3401,"Credit Trading/Tracking System","Yes (tracking system TBD)",4,105
19689,2622,"Credit Trading/Tracking System","Yes (NAR)",4,105
19690,2660,"Credit Trading/Tracking System","Yes (NC-RETS)",4,105
19691,190,"Credit Trading/Tracking System","Yes, Midwest Renewable Energy Tracking System (M-RETS); limitations apply",4,105
19692,191,"Credit Trading/Tracking System",No,4,105
19693,268,"Credit Trading/Tracking System","Yes (no third-party tracking system in place)",4,105
19694,584,"Credit Trading/Tracking System","Yes (M-RETS, PJM-GATS)",4,105
19695,452,"Credit Trading/Tracking System","Yes (NEPOOL-GIS)",4,105
19696,373,"Credit Trading/Tracking System","Yes (NVTREC, WREGIS)",4,105
19697,93,"Credit Trading/Tracking System","No (NYGATS currently under development)",4,105
19698,840,"Credit Trading/Tracking System","Yes (WREGIS)",4,105
19699,182,"Credit Trading/Tracking System","Yes (ERCOT)",4,105
19700,4267,"Credit Trading/Tracking System",Yes,4,105
19701,195,"Credit Trading/Tracking System","Yes (NEPOOL GIS)",4,105
19702,5505,"Credit Trading/Tracking System",,4,105
19703,262,"Credit Trading/Tracking System","Yes (PJM-GATS)",4,105
19704,303,"Credit Trading/Tracking System","Yes (PJM-GATS)",4,105
19705,2934,"Credit Trading/Tracking System","Yes (M-RETS, PJM-GATS)",4,105
19706,2806,"Credit Trading/Tracking System",,4,105
19707,2528,"Credit Trading/Tracking System",Yes,4,105
19708,1141,"Credit Trading/Tracking System",N/A,4,105
19709,2697,"Credit Trading/Tracking System","Yes (M-RETS)",4,105
19710,4832,"Credit Trading/Tracking System",Yes,4,105
19711,4178,"Credit Trading/Tracking System",No,4,105
19712,3653,"Credit Trading/Tracking System","Yes (PJM-GATS)",4,105
19713,4543,"Credit Trading/Tracking System",,4,105
19714,57,"Incentive Amount","$0.01 per gallon",0,107
19715,2928,"Incentive Amount","100% exemption",0,107
19716,4072,"Incentive Amount","Varies by construction costs",0,107
19717,143,"Incentive Amount","100% exemption",0,107
19718,1178,"Incentive Amount","Varies by amount of renewable energy generated",0,107
19719,4029,"Incentive Amount","100% of gross receipts from sale and installation of an eligible facility",0,107
19720,306,"Incentive Amount",100%,0,107
19721,249,"Incentive Amount",100%,0,107
19722,762,"Incentive Amount",$.06/gallon,0,107
19723,970,"Incentive Amount","100% sales tax exemption",0,107
19724,939,"Incentive Amount","100% exemption",0,107
19725,2834,"Incentive Amount","Sales tax cap of $300",0,107
19726,1237,"Incentive Amount","100% exemption",0,107
19727,4874,"Incentive Amount","100% exemption",0,107
19728,2742,"Incentive Amount","Up to 100% of sales and use tax<br>",0,107
19729,44,"Incentive Amount","100% of sales tax for purchase",0,107
19730,1952,"Incentive Amount","100% exemption",0,107
19731,2566,"Incentive Amount","100% of gross receipts from sale and installation of solar energy systems, dark-colored water tanks, and non-vented trombe walls",0,107
19732,1218,"Incentive Amount","100% exemption",0,107
19733,70,"Incentive Amount",100%,0,107
19734,69,"Incentive Amount",100%,0,107
19735,77,"Incentive Amount","100% exemption",0,107
19736,3223,"Incentive Amount","100% exemption from sales and use tax for eligible purchases",0,107
19737,3221,"Incentive Amount",All,0,107
19738,3233,"Incentive Amount","Purchaser is only required to pay sales and use taxes imposed in Nevada at the rate of 2.6%",0,107
19739,2998,"Incentive Amount","100% sales tax exemption",0,107
19740,2613,"Incentive Amount","100% exemption",0,107
19741,56,"Incentive Amount","100% of sales tax",0,107
19742,2844,"Incentive Amount","100% exemption",0,107
19743,837,"Incentive Amount","100% exemption from local sales taxes; 2% state sales tax still applies",0,107
19744,1247,"Incentive Amount","100% exemption",0,107
19745,689,"Incentive Amount",,0,107
19746,350,"Incentive Amount",100%,0,107
19747,145,"Incentive Amount","100% exemption",0,107
19748,119,"Incentive Amount","100% of sales tax on eligible equipment",0,107
19749,53,"Incentive Amount","100% exemption from sales tax",0,107
19750,2755,"Incentive Amount","100% of sales tax",0,107
19751,2796,"Incentive Amount","100% exemption from state sales and use tax",0,107
19752,3251,"Incentive Amount",100%,0,107
19753,3397,"Incentive Amount",100%,0,107
19754,110,"Incentive Amount","100% of sales tax",0,107
19755,601,"Incentive Amount","100% of sales tax",0,107
19756,3543,"Incentive Amount","100% exemption of Retailers' Occupation Tax for building materials incorporated into the facility",0,107
19757,865,"Incentive Amount","100% for blends exceeding E-70 or B-10",0,107
19758,219,"Incentive Amount","100% exemption",0,107
19759,753,"Incentive Amount","Varies depending on fuel type",0,107
19760,1070,"Incentive Amount",100%,0,107
19761,576,"Incentive Amount","100% exemption for sales of forest derived biomass used as fuel;<br/>
100% exemption for solar photovoltaic systems 10 kilowatts or less, and solar thermal systems;<br>
75% exemption for other qualified systems",0,107
19762,578,"Incentive Amount",100%,0,107
19763,5427,"Incentive Amount",100%,0,107
19764,197,"Incentive Amount",all,0,107
19765,1609,"Incentive Amount","100% Exemption",0,107
19766,4082,"Incentive Amount","~15% refund on sales and use tax for the solar installation",0,107
19767,4988,"Incentive Amount",100%,0,107
19768,4990,"Incentive Amount",100%,0,107
19769,4703,"Incentive Amount","100% local sales tax exemption",0,107
19770,359,"Incentive Amount","100% of value may be deducted for purposes of calculating Compensating Tax due",0,107
19771,243,"Incentive Amount",All,0,107
19772,602,"Incentive Amount",All,0,107
19773,1234,"Incentive Amount","100% exemption from state sales tax",0,107
19774,5231,"Incentive Amount","100% exemption from state sales and use tax",0,107
19775,2576,"Incentive Amount","100% exemption",0,107
19776,3012,"Incentive Amount","100% sales tax exemption for certain Energy Star appliances",0,107
19777,2745,"Incentive Amount","100% sales and use tax refund",0,107
19778,2766,"Incentive Amount","100% of sales and use tax (6.25% - 8.25% depending on local jurisdiction)",0,107
19779,3980,"Incentive Amount",100%,0,107
19780,1148,"Incentive Amount",100%,0,107
19781,2996,"Incentive Amount","100% exemption from state sales tax and local option sales tax",0,107
19782,3030,"Incentive Amount","100% sales tax exemption",0,107
19783,5106,"Incentive Amount","The manufacturing exemption is dependent upon the extent that equipment is directly used in the direct production of tangible personal property.",0,107
19784,4857,"Incentive Amount","Upon local authorization, 100% exemption from local sales tax",0,107
19785,2921,"Incentive Amount","100% of sales and service tax",0,107
19786,1204,"Incentive Amount","100% of state sales and use tax",0,107
19787,1208,"Incentive Amount","100% of sales tax",0,107
19788,2502,"Incentive Amount","Varies (local option)",0,107
19789,3182,"Incentive Amount","100% exemption",0,107
19790,4919,"Incentive Amount","100% of sales and use tax",0,107
19791,5422,"Incentive Amount","Up to 100% of the tax paid on project costs",0,107
19792,4426,"Incentive Amount","100% exemption",0,107
19793,5351,"Incentive Amount","100% of the taxes levied by the State. Local and district sales taxes will still apply.",0,107
19794,4853,"Incentive Amount","100% exemption from sales and use tax",0,107
19795,4989,"Incentive Amount",100%,0,107
19796,5121,"Incentive Amount","100% exemption",0,107
19797,57,"Maximum Incentive",None,1,108
19798,2928,"Maximum Incentive",None,1,108
19799,4072,"Maximum Incentive","55% of taxes paid",1,108
19800,143,"Maximum Incentive",None,1,108
19801,1178,"Maximum Incentive",None,1,108
19802,4029,"Maximum Incentive","$60 million",1,108
19803,306,"Maximum Incentive",,1,108
19804,249,"Maximum Incentive",,1,108
19805,762,"Maximum Incentive",$.08/gallon,1,108
19806,970,"Maximum Incentive",,1,108
19807,939,"Maximum Incentive",,1,108
19808,2834,"Maximum Incentive","100% sales tax exemption if home meets or exceeds U.S. EPA and U.S. DOE energy requirements or has been designated as meeting or exceeding such requirements under the federal Energy Star program",1,108
19809,1237,"Maximum Incentive",None,1,108
19810,4874,"Maximum Incentive",None,1,108
19811,2742,"Maximum Incentive","For all state tax incentives: 50% of capital investment in the eligible project",1,108
19812,44,"Maximum Incentive",,1,108
19813,1952,"Maximum Incentive",,1,108
19814,2566,"Maximum Incentive","None specified",1,108
19815,1218,"Maximum Incentive",None,1,108
19816,70,"Maximum Incentive","$150 - $2000",1,108
19817,69,"Maximum Incentive",none,1,108
19818,77,"Maximum Incentive",None,1,108
19819,3223,"Maximum Incentive",None,1,108
19820,3221,"Maximum Incentive",None,1,108
19821,3233,"Maximum Incentive",,1,108
19822,2998,"Maximum Incentive",,1,108
19823,2613,"Maximum Incentive",,1,108
19824,56,"Maximum Incentive",None,1,108
19825,2844,"Maximum Incentive",,1,108
19826,837,"Maximum Incentive",,1,108
19827,1247,"Maximum Incentive",,1,108
19828,689,"Maximum Incentive",,1,108
19829,350,"Maximum Incentive","Not specified",1,108
19830,145,"Maximum Incentive",None,1,108
19831,119,"Maximum Incentive","No maximum",1,108
19832,53,"Maximum Incentive",,1,108
19833,2755,"Maximum Incentive",,1,108
19834,2796,"Maximum Incentive",,1,108
19835,3251,"Maximum Incentive","None specified",1,108
19836,3397,"Maximum Incentive",,1,108
19837,110,"Maximum Incentive",,1,108
19838,601,"Maximum Incentive","None specified",1,108
19839,3543,"Maximum Incentive","None specified",1,108
19840,865,"Maximum Incentive",None,1,108
19841,219,"Maximum Incentive",None,1,108
19842,753,"Maximum Incentive","Varies depending on fuel type",1,108
19843,1070,"Maximum Incentive",,1,108
19844,576,"Maximum Incentive",,1,108
19845,578,"Maximum Incentive",,1,108
19846,5427,"Maximum Incentive",,1,108
19847,197,"Maximum Incentive",none,1,108
19848,1609,"Maximum Incentive","Maximum sales price of $1,500 per product",1,108
19849,4082,"Maximum Incentive",,1,108
19850,4988,"Maximum Incentive",,1,108
19851,4990,"Maximum Incentive",,1,108
19852,4703,"Maximum Incentive",,1,108
19853,359,"Maximum Incentive",,1,108
19854,243,"Maximum Incentive","No limit",1,108
19855,602,"Maximum Incentive",None,1,108
19856,1234,"Maximum Incentive",,1,108
19857,5231,"Maximum Incentive",,1,108
19858,2576,"Maximum Incentive",,1,108
19859,3012,"Maximum Incentive",,1,108
19860,2745,"Maximum Incentive","50% of capital investment in the eligible project",1,108
19861,2766,"Maximum Incentive","Air conditioners: price of $6,000 or less; <br>
Refrigerators: price of $2,000 or less;<br>
No limit on total purchases.",1,108
19862,3980,"Maximum Incentive",,1,108
19863,1148,"Maximum Incentive",None,1,108
19864,2996,"Maximum Incentive",,1,108
19865,3030,"Maximum Incentive","None, but sale price limited to $1,500 per appliance",1,108
19866,5106,"Maximum Incentive","None specified",1,108
19867,4857,"Maximum Incentive",,1,108
19868,2921,"Maximum Incentive",,1,108
19869,1204,"Maximum Incentive",,1,108
19870,1208,"Maximum Incentive",,1,108
19871,2502,"Maximum Incentive","Varies (local option)",1,108
